name,address,city,country,category,lat,lon,rating,user_ratings_total
Le Jeune Albert - Mur BD - Street Art,"Rue des Alexiens 49, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.842953,4.350554,4.4,25.0
Stéphanie Van Beneden,"Rue de la Primevère 12, 1180 Bruxelles, Belgium",Brussels,BE,sculptures,50.814913,4.361183,5.0,4.0
Wiertz Museum,"Rue Vautier 62, 1050 Ixelles, Belgium",Brussels,BE,sculptures,50.837177,4.375878,4.5,359.0
Le Passage Mur BD (Street Art),"Rue du Marché au Charbon 17, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.846503,4.350411,4.4,12.0
Charlier Museum,"Av. des Arts 16, 1210 Saint-Josse-ten-Noode, Belgium",Brussels,BE,sculptures,50.847576,4.369993,4.3,119.0
Galerie St Jacques,"Imp. Saint-Jacques 5, 1000 Bruxelles, Belgium",Brussels,BE,sculptures,50.841211,4.35593,4.5,16.0
"""L'Arche"", sculpture de Jean François Diord","Bd du Souverain, 1170 Auderghem, Belgium",Brussels,BE,sculptures,50.805302,4.42793,5.0,3.0
Galerie Faider,"Rue Faider 12, 1060 Saint-Gilles, Belgium",Brussels,BE,sculptures,50.828917,4.356764,4.4,20.0
Royal Palace of Brussels,"Rue Brederode 16, 1000 Bruxelles, Belgium",Brussels,BE,palaces,50.842003,4.362341,4.5,13682.0
Grand Place,"Grote Markt, 1000 Brussel, Belgium",Brussels,BE,palaces,50.846789,4.352436,4.7,161170.0
Royal Palace Of Brussels,"Pl. des Palais 7, 1000 Bruxelles, Belgium",Brussels,BE,palaces,50.842611,4.360688,4.5,311.0
Gaasbeek Castle,"Kasteelstraat 40, 1750 Lennik, Belgium",Brussels,BE,castles,50.796757,4.19728,4.5,2430.0
Royal Palace of Brussels,"Rue Brederode 16, 1000 Bruxelles, Belgium",Brussels,BE,castles,50.842003,4.362341,4.5,13682.0
Groot-Bijgaarden Castle,"Isidoor van Beverenstraat 5, 1702 Dilbeek, Belgium",Brussels,BE,castles,50.873835,4.263699,4.4,3357.0
Karreveld Castle,"Av. Jean de la Hoese 32, 1080 Molenbeek-Saint-Jean, Belgium",Brussels,BE,castles,50.860423,4.31556,4.3,2070.0
Castle of the Counts,"Sint-Veerleplein 11, 9000 Gent, Belgium",Brussels,BE,castles,51.057177,3.720722,4.6,31437.0
Bouchout Castle,"1860 Meise, Belgium",Brussels,BE,castles,50.928089,4.328715,4.4,711.0
Kasteel van Beersel,"Lotsestraat 65, 1650 Beersel, Belgium",Brussels,BE,castles,50.765598,4.299978,4.3,1304.0
Château de La Hulpe,"Chaussée de Bruxelles 111, 1310 La Hulpe, Belgium",Brussels,BE,castles,50.73416,4.460253,4.7,1189.0
Castle of Val-Duchesse,"1160 Auderghem, Belgium",Brussels,BE,castles,50.820266,4.433717,4.4,112.0
Kasteel Coloma,"19, Sint-Sebastiaansstraat 18, 1600 Sint-Pieters-Leeuw, Belgium",Brussels,BE,castles,50.778662,4.248389,4.5,1205.0
Vêves Castle,"Rue de Furfooz 3, 5561 Houyet, Belgium",Brussels,BE,castles,50.220704,4.982491,4.4,2064.0
Château de la Solitude,"Av. Charles Schaller 54, 1160 Auderghem, Belgium",Brussels,BE,castles,50.804636,4.442641,4.5,58.0
Arenberg Castle,"Kardinaal Mercierlaan 94, 3001 Leuven, Belgium",Brussels,BE,castles,50.863136,4.683398,4.6,1734.0
Château de Rivieren,"Drève du Château 66, 1083 Ganshoren, Belgium",Brussels,BE,castles,50.876692,4.311128,4.2,242.0
Château d'Enghien,"Av. Elisabeth, 7850 Enghien, Belgium",Brussels,BE,castles,50.689461,4.041921,4.3,4048.0
Castle Beaulieu,"Kasteel Beaulieu, Woluwelaan 100, 1830 Machelen, Belgium",Brussels,BE,castles,50.903695,4.427527,4.2,47.0
Grimbergen Castle,"Prinsenstraat 40, 1850 Grimbergen, Belgium",Brussels,BE,castles,50.928456,4.371563,4.2,99.0
De Viron Castle,"Gemeenteplein 1, 1700 Dilbeek, Belgium",Brussels,BE,castles,50.847777,4.263484,4.5,230.0
Modave Castle,"Rue du Parc 4, 4577 Modave, Belgium",Brussels,BE,castles,50.441184,5.287851,4.6,2356.0
Château de Seneffe,"Rue Lucien Plasman 7, 7180 Seneffe, Belgium",Brussels,BE,castles,50.525352,4.27021,4.4,2007.0
Château du Belvédère,"Av. du Parc Royal 100, 1020 Bruxelles, Belgium",Brussels,BE,castles,50.89169,4.354646,2.6,15.0
Palais du Coudenberg,"Pl. des Palais 7, 1000 Bruxelles, Belgium",Brussels,BE,castles,50.842661,4.360781,4.3,965.0
Château de Beloeil,"Rue du Château 11, 7970 Beloeil, Belgium",Brussels,BE,castles,50.551032,3.729969,4.1,1901.0
D'Ursel Castle,"Wolfgang d'Urselstraat 9, 2880 Bornem, Belgium",Brussels,BE,castles,51.104719,4.271436,4.4,996.0
Château Malou,"Allée Pierre Levie 2, 1200 Sint-Lambrechts-Woluwe, Belgium",Brussels,BE,castles,50.841363,4.439369,4.5,384.0
Chateau Andreae Brussels,"Pl. du Sacré-Coeur 10, 1200 Woluwe-Saint-Lambert, Belgium",Brussels,BE,castles,50.8411,4.43309,4.1,14.0
Domaine régional Solvay (Château de La Hulpe),"Chau. de Bruxelles 111, 1310 La Hulpe, Belgium",Brussels,BE,castles,50.737948,4.472079,4.7,2548.0
Castle of Ordingen,"Ordingen-Dorp 50, 3800 Sint-Truiden, Belgium",Brussels,BE,castles,50.814109,5.23364,4.6,1185.0
Kasteel Borrekens,"Vispluk 3, 2290 Vorselaar, Belgium",Brussels,BE,castles,51.213221,4.777519,4.5,299.0
Provincial domain of Hélécine,"Rue Armand Dewolf 2, 1357 Hélécine, Belgium",Brussels,BE,castles,50.746467,4.9792,4.5,6020.0
Kasteel van Ooidonk,"Ooidonkdreef 9, 9800 Deinze, Belgium",Brussels,BE,castles,51.001389,3.583975,4.4,1943.0
Bouillon Castle,"Esplanade Godefroy 1, 6830 Bouillon, Belgium",Brussels,BE,castles,49.793896,5.066774,4.4,10181.0
Charle-Albert castle,"Av. Charle-Albert 7, 1170 Watermael-Boitsfort, Belgium",Brussels,BE,castles,50.800922,4.428165,4.1,21.0
Kasteel van Laarne,"Eekhoekstraat 5, 9270 Laarne, Belgium",Brussels,BE,castles,51.027962,3.838721,4.5,1268.0
Castle - Farm Profondval,"Chem. de Profondval 2 à, 1490 Court-Saint-Étienne, Belgium",Brussels,BE,castles,50.654676,4.611439,4.4,576.0
Park Duden Castle House,"Av. Gabriel Fauré 2, 1190 Forest, Belgium",Brussels,BE,castles,50.818578,4.333337,4.7,7.0
Havré Castle,"Rue du Château 30, 7021 Mons, Belgium",Brussels,BE,castles,50.464465,4.039309,4.1,1501.0
Château fort d'Ecaussines-Lalaing,"Rue de Seneffe 1, 7191 Écaussinnes, Belgium",Brussels,BE,castles,50.56834,4.176603,4.5,414.0
Castle and park Ter Rijst,"Terrest 2, 1670 Pepingen, Belgium",Brussels,BE,castles,50.723482,4.086197,4.5,594.0
Castle of Bever,"1850, Boechoutlaan 221, 1853 Grimbergen, Belgium",Brussels,BE,castles,50.916539,4.336522,4.6,16.0
Rixensart Castle,"Rue de l'Eglise 40, 1330 Rixensart, Belgium",Brussels,BE,castles,50.715436,4.5361,4.5,148.0
castle of Ribaucourt,"Kasteelhoekstraat 1, 1820 Steenokkerzeel, Belgium",Brussels,BE,castles,50.930382,4.504291,4.6,78.0
Castle Wissekerke Basel,"Kon. Astridplein 17, 9150 Kruibeke, Belgium",Brussels,BE,castles,51.145489,4.301795,4.5,759.0
Castle of Westerlo,"Polderstraat 51, 2260 Westerlo, Belgium",Brussels,BE,castles,51.083805,4.917077,4.5,493.0
Trazegnies Castle,"Pl. Albert Ier 32 à, 6183 Courcelles, Belgium",Brussels,BE,castles,50.461604,4.329833,4.3,759.0
Castle of Reinhardstein,"Chem. du Cheneux 50/50, 4950, 4950 Waimes, Belgium",Brussels,BE,castles,50.452775,6.102468,4.4,3427.0
Château de Corroy-le-Château,"Rue du Château de Corroy 4, 5032 Gembloux, Belgium",Brussels,BE,castles,50.533132,4.656074,4.3,331.0
Kasteel Cortewalle,"Zwarte Dreef 2, 9120 Beveren, Belgium",Brussels,BE,castles,51.213767,4.264926,4.4,1502.0
Castle of Rubens,"Steendreef 77, 1982 Zemst, Belgium",Brussels,BE,castles,50.960893,4.478356,4.2,146.0
Palais de Charles de Lorraine,"Rue du Musée 1, 1000 Bruxelles, Belgium",Brussels,BE,castles,50.843007,4.357123,4.6,24.0
Stuyvenberg Castle,"Stuyvenberg, Av. des Trembles Abelen 2, 1020 Bruxelles, Belgium",Brussels,BE,castles,50.887858,4.348476,2.5,2.0
Castle Van Horst,"Horst Castle, Holsbeek, Horststraat 28, 3220 Holsbeek, Belgium",Brussels,BE,castles,50.933579,4.831982,4.2,2415.0
Kasteeldomein Zellaer,"Zellaerdreef 1, 2820 Bonheiden, Belgium",Brussels,BE,castles,51.033425,4.537904,4.4,587.0
Royal Palace of Brussels,"Rue Brederode 16, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.842003,4.362341,4.5,13682.0
Atomium,"Pl. de l'Atomium 1, 1020 Bruxelles, Belgium",Brussels,BE,landmark,50.894879,4.341555,4.4,99292.0
Grand Place,"Grote Markt, 1000 Brussel, Belgium",Brussels,BE,landmark,50.846789,4.352436,4.7,161170.0
Koningsplein - Beeld van Godfried van Bouillon,"Pl. Royale, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.842281,4.359483,4.5,3067.0
Palais du Coudenberg,"Pl. des Palais 7, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.842661,4.360781,4.3,965.0
Mount of the Arts,"1000 Brussels, Belgium",Brussels,BE,landmark,50.844375,4.355922,4.6,15551.0
Manneken Pis,"1000 Brussels, Belgium",Brussels,BE,landmark,50.844993,4.349989,4.0,74975.0
Everard 'T Serclaes,"1000 Brussels, Belgium",Brussels,BE,landmark,50.84636,4.352356,4.5,337.0
Parc du Cinquantenaire,"1000 Brussels, Belgium",Brussels,BE,landmark,50.841393,4.390483,4.6,37522.0
Martyrs' Square,"Pl. des Martyrs 1, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.851767,4.355964,4.3,531.0
Statue of King Baudouin,"1000 Brussels, Belgium",Brussels,BE,landmark,50.847872,4.358185,4.5,86.0
De Brouckèreplein,"Pl. De Brouckère, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.851368,4.352644,4.3,446.0
Brussels Town Hall,"Grand Place 8, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.846629,4.35197,4.7,1536.0
Brits oorlogsmonument,"Zavel, 1000 Brussel, Belgium",Brussels,BE,landmark,50.837614,4.353502,4.5,49.0
Jeanneke Pis,"Imp. de la Fidélité 10-12, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.848481,4.354041,3.9,10631.0
Statue of Counts Egmont and Hoorn,"Pl. du Petit Sablon 12, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.839352,4.356821,4.7,176.0
Le Monument Adolphe Max,"Av. du Hallier, 1020 Bruxelles, Belgium",Brussels,BE,landmark,50.893398,4.343822,4.3,44.0
Halle Gate,"Bd du Midi 150, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.833,4.344867,4.3,3432.0
St. Michael & St. Gudula Cathedral,"Esp. de la Sainte-Gudule, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.847908,4.36015,4.7,20922.0
Anneessenstoren,"1000 Brussels, Belgium",Brussels,BE,landmark,50.842428,4.352878,4.4,76.0
Black Tower,"Pl. Sainte-Catherine 29, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.850812,4.349818,4.1,321.0
Old England - Musée des Instruments de Musique,"Rue Montagne de la Cour 2, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.843208,4.358542,4.7,63.0
Maison des Ducs de Brabant,"Grand Place 12/19, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.846359,4.352952,4.8,37.0
Maison Saint-Cyr,"Square Ambiorix 11, 1000 Brussel, Belgium",Brussels,BE,landmark,50.847809,4.38393,4.6,85.0
Monument Jean de Selys Longchamps,"Av. Louise 453, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.817835,4.371504,5.0,10.0
Place de l'Albertine,"Pl. de l'Albertine, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.844471,4.355697,4.3,9.0
Saint Géry Bruxelles,"Rue des Riches Claires, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.84703,4.347058,4.6,12.0
Brussels Stock Exchange,"Bd Anspach 80, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.847937,4.350784,4.4,729.0
Palais de Charles de Lorraine,"Rue du Musée 1, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.843007,4.357123,4.6,24.0
Bela Bartok Statue,"Rue du Marché aux Herbes 104, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.846652,4.355657,4.6,40.0
Mini-Europe,"Av. du Football 1, 1020 Bruxelles, Belgium",Brussels,BE,landmark,50.89405,4.338962,4.3,10780.0
"Foundation Frison Horta (Private Museum) ""A Living Museum""","Rue Lebeau 37, Sablon, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.842528,4.354094,4.7,90.0
Monument Léopold II,"Troonplein 9/1, 1000 Brussel, Belgium",Brussels,BE,landmark,50.840501,4.364351,3.3,252.0
Standbeeld van Koningin Elisabeth,"Pl. de l'Albertine 1, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.844379,4.355851,4.5,21.0
Petit Château,"Bd du Neuvième de Ligne 27, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.855595,4.344019,4.2,92.0
Landmark Public Affairs- has become EGA ( Edelman Global Advisory),"Rue du Trône 100, 1050 Ixelles, Belgium",Brussels,BE,landmark,50.836806,4.370716,5.0,2.0
Monument of the people who died on the street.,"Square de la Putterie, 1000, Bruxelles, Belgium",Brussels,BE,landmark,50.844736,4.355713,4.5,4.0
"""Naissance d'une Nation"" Statue","Sq. Marie-Louise 78, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.84595,4.378292,4.8,5.0
Place du Grand Sablon,"Place du Grand Sablon, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.841273,4.354433,4.4,279.0
Solvay Steps,"Rue Belliard 135, 1040 Bruxelles, Belgium",Brussels,BE,landmark,50.839489,4.37869,4.9,20.0
"Jose Rizal Historical Marker - Brussels, Belgium","Rue Philippe de Champagne 56/42, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.843329,4.347359,5.0,3.0
Berlin Wall - Kennedy Piece,"Rue de la Loi 200, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.84311,4.381764,5.0,4.0
Carillon Of The Mount Of The Arts,"Mont des Arts 1, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.844817,4.35698,4.6,136.0
Palace of Justice,"Pl. Poelaert 1, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.836645,4.351607,4.2,958.0
Ancien Clocher Sainte Catherine,"Pl. Sainte-Catherine 46, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.850416,4.348233,4.1,13.0
L'envol - Statue de Jacques Brel,"Pl. de la Vieille Halle aux Blés 10-12, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.844064,4.352,4.5,101.0
Statue Public Fontain,"Rue du Grand Hospice, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.853326,4.349978,4.5,4.0
Saint Nicholas Catholic Church,"1000 Brussels, Belgium",Brussels,BE,landmark,50.847809,4.35137,4.5,972.0
Pl. Royale,"Pl. Royale, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.842337,4.359492,4.7,3.0
Eggevoordtoren,"Av. du Maelbeek 21, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.837559,4.379204,4.3,10.0
Monument voor de Pantsertroepen,"Rue du Marché aux Porcs, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.8536,4.346204,4.0,1.0
Monument à la mémoire des Aviateurs Belges de la RAF,"Av. du Gros Tilleul, 1020 Bruxelles, Belgium",Brussels,BE,landmark,50.893449,4.348778,4.3,7.0
Temple,"Bd Guillaume Van Haelen 132, 1190 Forest, Belgium",Brussels,BE,landmark,50.822776,4.331405,4.4,14.0
Jubelpark,"N3 27, 1040 Bruxelles, Belgium",Brussels,BE,landmark,50.840028,4.39494,4.7,96.0
Paleis der Natie,"Pl. de la Nation 1, 1009 Bruxelles, Belgium",Brussels,BE,landmark,50.846956,4.364888,4.7,3.0
Kleine Zavel,"Pl. du Petit Sablon 5, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.839625,4.356889,4.8,4.0
Monument aux pionniers belges au Congo,"Parc du Cinquantenaire, Belgium",Brussels,BE,landmark,50.842403,4.387793,3.6,21.0
Den Spauwer,"Rue des Pierres 57, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.846707,4.350991,3.7,24.0
Maison du Cornet,"Grand Place 6, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.846912,4.351567,5.0,1.0
Edificio tradicional s. XVI,"Rue du Bois Sauvage 16, 1000 Bruxelles, Belgium",Brussels,BE,landmark,50.848027,4.361196,5.0,2.0
Royal Museums of Fine Arts of Belgium,"Rue de la Régence 3, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.84162,4.358179,4.5,9286.0
Magritte Museum,"Pl. Royale 1, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.842406,4.358641,4.3,7231.0
Train World,"Pl. Princesse Elisabeth 5, 1030 Schaerbeek, Belgium",Brussels,BE,museums,50.877797,4.379173,4.6,6049.0
Royal Belgian institute of Natural Sciences,"Rue Vautier 29, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.83666,4.376632,4.5,13203.0
Comics Art Museum,"Rue des Sables 20, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.851029,4.360146,3.9,3130.0
Art & History Museum,"Parc du Cinquantenaire 10, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.839348,4.391503,4.4,2898.0
House of European History,"Rue Belliard 135, 1040 Bruxelles, Belgium",Brussels,BE,museums,50.840053,4.37862,4.5,4795.0
Autoworld,"Parc du Cinquantenaire 11, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.839342,4.393424,4.6,10896.0
Choco-Story Brussels,"Rue de l'Etuve 41, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.84531,4.350171,4.4,8332.0
BELvue museum,"Pl. des Palais 7, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.842624,4.360538,4.3,870.0
Atomium,"Pl. de l'Atomium 1, 1020 Bruxelles, Belgium",Brussels,BE,museums,50.894879,4.341555,4.4,99292.0
Royal Museum of the Armed Forces and Military History,"Parc du Cinquantenaire 3, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.840804,4.393358,4.5,5617.0
Brussels City Museum,"Grote Markt van, 1000 Brussel, Belgium",Brussels,BE,museums,50.84694,4.352875,4.4,1997.0
Musical Instruments Museum,"Rue Montagne de la Cour 2, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.842888,4.359004,4.4,5709.0
Oldmasters Museum,"Rue de la Régence 3, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.841549,4.35815,4.6,455.0
Brussels COMICS Figurines Museum,"Rue du Marché aux Herbes 116, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.846238,4.355641,4.5,1495.0
Illusion Museum Brussel,"Rue du Marché aux Fromages 22, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.845736,4.353419,4.7,4818.0
GardeRobe MannekenPis,"Rue du Chêne 19, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.844166,4.351046,4.2,905.0
Museum of Illusions Brussels,"Rue du Fossé aux Loups 18, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.850702,4.353469,4.5,2158.0
Fashion & Lace Museum,"Rue de la Violette 12, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.845797,4.352011,4.0,488.0
Halle Gate,"Bd du Midi 150, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.833,4.344867,4.3,3432.0
Banksy Museum - The World of Banksy - Brussels,"Rue de Laeken 28, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.85199,4.350866,4.5,1915.0
Museum of Infinite Realities - MOIR,"Rue du Marché aux Poulets 30, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.848959,4.35084,4.7,2089.0
Museum of Erotics and Mythology of Brussels (MEM),"Rue Sainte-Anne 32, 1000 Bruxelles, Belgium",Brussels,BE,museums,50.841277,4.35564,3.9,231.0
Horta Museum,"Rue Américaine 27, 1060 Bruxelles, Belgium",Brussels,BE,museums,50.824215,4.355576,4.4,3266.0
Museum David and Alice van Buuren,"Av. Léo Errera 41, 1180 Uccle, Belgium",Brussels,BE,museums,50.810052,4.353828,4.7,688.0
Museum of Ixelles,"Rue Jean Van Volsem 71, 1050 Ixelles, Belgium",Brussels,BE,museums,50.831747,4.372565,4.3,413.0
Royal Museums of Fine Arts of Belgium,"Rue de la Régence 3, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.84162,4.358179,4.5,9286.0
Oldmasters Museum,"Rue de la Régence 3, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.841549,4.35815,4.6,455.0
Wiels,"Av. Van Volxem 354, 1190 Forest, Belgium",Brussels,BE,art gallery,50.824399,4.325982,4.3,1478.0
Design Museum Brussels,"Trade Mart Brussels, Belgiëplein 1, 1020 Brussel, Belgium",Brussels,BE,art gallery,50.897679,4.341227,3.7,4348.0
Choco-Story Brussels,"Rue de l'Etuve 41, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.84531,4.350171,4.4,8332.0
Magritte Museum,"Pl. Royale 1, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.842406,4.358641,4.3,7231.0
Train World,"Pl. Princesse Elisabeth 5, 1030 Schaerbeek, Belgium",Brussels,BE,art gallery,50.877797,4.379173,4.6,6049.0
Vanhaerents Art Collection,"Rue Anneessens 29, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.847859,4.34109,4.7,69.0
Constantin Meunier Museum,"Rue de l'Abbaye 59, 1050 Ixelles, Belgium",Brussels,BE,art gallery,50.81913,4.367098,4.6,83.0
ARGOS centre for audiovisual arts,"Rue du Chantier 13, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.856663,4.349651,4.2,91.0
Art & marges museum,"Rue Haute 314, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.834672,4.346265,4.4,194.0
Museum of Infinite Realities - MOIR,"Rue du Marché aux Poulets 30, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.848959,4.35084,4.7,2089.0
Banksy Museum - The World of Banksy - Brussels,"Rue de Laeken 28, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.85199,4.350866,4.5,1915.0
Art & History Museum,"Parc du Cinquantenaire 10, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.839348,4.391503,4.4,2898.0
Fry Museum,"Rue des Alliés 242, 1190 Bruxelles, Belgium",Brussels,BE,art gallery,50.821583,4.327199,4.7,70.0
Planet Happiness,"Mont des Arts, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.844411,4.356545,4.3,930.0
Halle Gate,"Bd du Midi 150, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.833,4.344867,4.3,3432.0
Vanderborghtgebouw,"Rue de l'Ecuyer 50, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.848779,4.355652,4.3,272.0
Charlier Museum,"Av. des Arts 16, 1210 Saint-Josse-ten-Noode, Belgium",Brussels,BE,art gallery,50.847576,4.369993,4.3,119.0
Fondation Cab,"Rue Borrens 32, 1050 Ixelles, Belgium",Brussels,BE,art gallery,50.826249,4.377371,4.7,45.0
Fondation A Stichting,"Av. Van Volxem 304, 1190 Forest, Belgium",Brussels,BE,art gallery,50.822677,4.325672,4.5,72.0
René Magritte Museum VZW,"Rue Esseghem 135, 1090 Jette, Belgium",Brussels,BE,art gallery,50.876713,4.335777,4.4,347.0
CIVA,"Rue de l'Ermitage 55, 1050 Ixelles, Belgium",Brussels,BE,art gallery,50.828826,4.36603,4.3,287.0
Cauchie House,"Rue des Francs 5, 1040 Bruxelles, Belgium",Brussels,BE,art gallery,50.83843,4.395363,4.5,260.0
KANAL–Centre Pompidou,"Sq. Sainctelette 21, 1000 Bruxelles, Belgium",Brussels,BE,art gallery,50.858633,4.34787,4.1,1186.0
MIMA,"Quai du Hainaut 41, 1080 Molenbeek-Saint-Jean, Belgium",Brussels,BE,art gallery,50.850964,4.337978,4.3,1819.0
Museum of Ixelles,"Rue Jean Van Volsem 71, 1050 Ixelles, Belgium",Brussels,BE,art gallery,50.831747,4.372565,4.3,413.0
