name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,price_level
"Ferenc Hopp Museum of Asiatic Arts, Hopp Ferenc Museum of East Asian Art",47.511311,19.073273,3,4.8,909,"cultural,museums,interesting_places,other_museums",art gallery,Budapest,HU,3
"Evangelical-Lutheran Church of Budapest-Fasor, Lutheran Church of Budapest-Fasor",47.508614,19.075829,3,4.3,133,"religion,churches,interesting_places,other_churches",churches,Budapest,HU,1
"Fotoplastikon Warszawski, Fundacja im. Bolesława Biegasa w Polsce, Hoser Tenement House in Warsaw, Warsaw Fotoplastikon",52.228726,21.008612,3,4.3,1134,"cultural,museums,theatres_and_entertainments,interesting_places,other_museums,other_theatres, historic_architecture,architecture,interesting_places,other_buildings_and_structures","art gallery, museums",Warsaw,PL,3
"Hybrydy club, Palladium",52.232719,21.011728,3,4.6,4935,"cultural,theatres_and_entertainments,interesting_places,music_venues",concert hall,Warsaw,PL,3
"Chmielna, Kamienica Izydora Grossglicka, XIX- wieczna kamienica",52.232574,21.01558,1,2.4,2,"cultural,urban_environment,interesting_places,squares, historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Warsaw,PL,1
Kinoteka,52.231323,21.00646,3,4.2,5672,"cultural,cinemas,museums,theatres_and_entertainments,interesting_places,other_museums",cinemas,Warsaw,PL,2
"Rzeźby Puszkina i Mickiewicza, dom przy Alejach Jerozolimskich 32",52.231529,21.018419,1,3.4,1,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Warsaw,PL,1
"Congress Hall, Sala Kongresowa",52.231499,21.004971,3,2.3,125,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Warsaw,PL,2
"Kamienica Banku Handlowego i Abrama Wachsmachera, Stroński Palace",52.230057,21.021749,1,4.5,3,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Warsaw,PL,1
"37, Nowy Świat Street in Warsaw, ELEKTRYK WARSZAWA - Pomiary Elektryczne - Usuwanie Awarii",52.234028,21.018778,2,5,331,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",installations,Warsaw,PL,2
"Memorial Monument to 'Partisans' Fighting for Free Poland, Pomnik Partyzanta Armii Ludowej",52.232254,21.020975,1,4,43,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Warsaw,PL,1
"Charles de Gaulle statue, Pomnik Charles'a de Gaulle'a",52.23151,21.021544,3,1.4,262,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Warsaw,PL,1
"EkipaHVAC.pl, Oxford Tower",52.226112,21.004168,3,2.2,163,"architecture,skyscrapers,interesting_places",installations,Warsaw,PL,2
"Monument to Janusz Korczak, Pomnik Janusza Korczaka",52.2337,21.004618,3,1.4,167,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",monuments,Warsaw,PL,1
"Monument to the Warsaw Insurgents of the Home Army Battalion ""Kiliński"", Warsaw Uprising Monument",52.235889,21.013063,1,3.6,46,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",monuments,Warsaw,PL,1
"Kamienica Wittów, Olszewski Gallery",52.223953,21.007774,1,4.1,24,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",art gallery,Warsaw,PL,3
Multikino,52.229382,21.001829,3,4.9,8815,"skyscrapers,architecture,cultural,cinemas,theatres_and_entertainments,interesting_places",cinemas,Warsaw,PL,2
"InterContinental Warsaw, InterContinental Warsaw by IHG",52.232307,21.002544,3,4.4,7463,"skyscrapers,architecture,interesting_places",towers,Warsaw,PL,1
"Bentkowski Tenement House in Warsaw, Kamienica Feliksa Bentkowskiego",52.235207,21.018194,1,4.6,7,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Warsaw,PL,1
"15, Foksal Street in Warsaw, 16/18, Foksal Street in Warsaw, Sabat Theatre of Małgorzata Potocka, Teatr Sabat, Zabytkowa kamienica z 1895 roku",52.233777,21.02093,3,4.8,2755,"cultural,theatres_and_entertainments,interesting_places,other_theatres, historic_architecture,architecture,interesting_places,other_buildings_and_structures","concert hall, landmark",Warsaw,PL,3
"Intelidom Group Sp. z o.o., Kamienica Lucińskiego",52.227669,21.022751,1,2.3,23,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",installations,Warsaw,PL,2
"Monument to Wanda Tazbir in Warsaw, Wanda Tazbir monument in Warsaw, Zespół Instytutu Głuchoniemych i Ociemniałych",52.228588,21.023598,1,4.5,16,"historic,monuments_and_memorials,interesting_places,monuments, historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Warsaw,PL,1
"21 Książęca Street in Warsaw, Dom Probostwa św. Aleksandra",52.229694,21.02375,1,2.5,13,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",landmark,Warsaw,PL,1
"Kamienica (d. Józefa Monkiewicza), Klub SPATiF",52.226791,21.023056,2,3.6,1461,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",concert hall,Warsaw,PL,3
"Aero7, Gmach Stowarzyszenia Techników w Warszawie",52.237,21.014799,3,3.6,203,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",installations,Warsaw,PL,2
"All Saints Church, Warsaw, Scena Stygmat",52.235188,21.003489,1,2.3,21,"religion,churches,interesting_places,catholic_churches",concert hall,Warsaw,PL,3
"Karnicki Palace, Pałac Karnickich",52.225891,21.023222,1,3.5,12,"palaces,architecture,historic_architecture,interesting_places",landmark,Warsaw,PL,1
"Enklawa Getta, Mur Getta Warszawskiego",52.230778,20.998831,1,3.4,3,"other,unclassified_objects,interesting_places,tourist_object",landmark,Warsaw,PL,1
"Muzeum Etnograficzne, National Museum of Ethnography, Towarzystwo Kredytowe Ziemskie headquarter",52.238136,21.012167,3,4.6,4418,"cultural,museums,interesting_places,other_museums, historic_architecture,architecture,interesting_places,bank,banks,tourist_facilities,other_buildings_and_structures",museums,Warsaw,PL,2
"K. Zamoyski's Palace, Konstanty Zamoyski Palace",52.234467,21.023979,3,2.5,152,"palaces,architecture,historic_architecture,interesting_places",palaces,Warsaw,PL,3
"Muzeum Harcerstwa, Studio Buffo",52.228016,21.026123,3,4.1,1511,"cultural,museums,interesting_places,other_museums",theatres,Warsaw,PL,2
"Pomnik Ronalda Reagana, Ronald Reagan Monument",52.224609,21.024202,3,3.4,109,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Warsaw,PL,1
"Nicolaus Copernicus Monument, Nicolaus Copernicus Monument in Warsaw, Pomnik Mikołaja Kopernika",52.238161,21.017978,3,4.5,14236,"historic,monuments_and_memorials,interesting_places,monuments, historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Warsaw,PL,1
"Frederic Chopin Museum, Museum of Fryderyk Chopin in Warsaw",52.236473,21.022921,3,4.4,6156,"biographical_museums,palaces,architecture,historic_architecture,cultural,museums,interesting_places",museums,Warsaw,PL,2
"An Post Museum, GPO Museum, Nelson's Pillar, Spire of Dublin, The Spire",53.349702,-6.260355,3,4,21557,"historic,cultural,urban_environment,monuments_and_memorials,burial_places,interesting_places,other_burial_places,sculptures,monuments, historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments, museums,cultural,interesting_places,other_museums","landmark, monuments",Dublin,IE,1
"Jim Larkin 1876-1947, Jim Larkin Statue, Jim Larkin monument",53.349085,-6.259953,3,3.3,224,"cultural,urban_environment,interesting_places,sculptures, historic,monuments_and_memorials,interesting_places,monuments",monuments,Dublin,IE,1
"William Smith O'Brien Monument, William Smith O'Brien Statue",53.348244,-6.259582,1,1.7,40,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Dublin,IE,1
"Daniel O'Connell, O'Connell Monument",53.34771,-6.259343,3,4.3,2112,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Dublin,IE,1
"Charles Stewart Parnell Monument, Parnell Monument",53.352592,-6.261477,2,4,154,"historic,monuments_and_memorials,interesting_places,monuments",monuments,Dublin,IE,1
"Padraig Sheahan Memorial, Patrick Sheahan Memorial",53.347183,-6.257351,1,3,17,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",monuments,Dublin,IE,1
"Ambassador Theatre, The Ambassador Theatre",53.35284,-6.262159,3,3.2,417,"cultural,cinemas,theatres_and_entertainments,interesting_places",theatres,Dublin,IE,2
Ha'penny Bridge,53.346321,-6.26311,3,5,13874,"bridges,architecture,interesting_places,other_bridges",monuments,Dublin,IE,1
"Ag Crú na Gréine, Wolfe Tone Square",53.348141,-6.26683,1,4.4,5,"gardens_and_parks,cultural,urban_environment,interesting_places",sculptures,Dublin,IE,2
"Dublin City Arts Office, Phil Shanahan",53.35149,-6.253262,1,4.7,3,"historic,monuments_and_memorials,interesting_places,monuments",public sculpture,Dublin,IE,1
"Temple Bar Gallery, Temple Bar Gallery + Studios",53.345631,-6.263608,3,4.3,100,"cultural,museums,interesting_places,art_galleries",public sculpture,Dublin,IE,1
"Dublin Writers Museum, MIAMI SHOWBAND MEMORIAL [PARNELL SQUARE DUBLIN], Miami Showband Killings",53.354298,-6.264175,3,1.4,457,"cultural,museums,interesting_places,art_galleries, historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments","museums, public sculpture",Dublin,IE,2
"St Saviour's Church, St Saviour's Church, St. Dominick Street, Dublin",53.352711,-6.26724,2,1.6,173,"religion,churches,interesting_places,other_churches",churches,Dublin,IE,1
Universal Links on Human Rights,53.349281,-6.251651,1,3.1,24,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Dublin,IE,1
"Irish Film Archive, Irish Film Institute, The Radharc Archive",53.34463,-6.264885,2,3.5,1376,"museums,cultural,interesting_places,other_museums",cinemas,Dublin,IE,2
"Molly Malone, Molly Malone Statue",53.343727,-6.260989,3,4.5,12584,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Dublin,IE,1
The New Theatre,53.344921,-6.266528,2,2.6,159,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Dublin,IE,2
"Famine, Famine (Dublin), Famine Memorial, The Famine Memorial",53.348038,-6.250053,3,4.5,3690,"architecture,historic_architecture,interesting_places,other_buildings_and_structures, historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments, historic,monuments_and_memorials,interesting_places,monuments",monuments,Dublin,IE,1
Sphere Within Sphere,53.343796,-6.255902,3,4,100,"cultural,urban_environment,interesting_places,sculptures",sculptures,Dublin,IE,2
"St Mark's, St Mark's Church",53.344803,-6.251043,3,3.9,105,"religion,churches,interesting_places,other_churches",churches,Dublin,IE,1
"St. George's Church, St. George's Church, Dublin",53.3573,-6.26287,1,3.1,30,"religion,churches,interesting_places,other_churches",landmark,Dublin,IE,1
"Phil Lynott, Phil Lynott Statue",53.341255,-6.260821,2,4.3,888,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Dublin,IE,1
Kerlin Gallery,53.340599,-6.259625,1,2.7,41,"cultural,museums,interesting_places,art_galleries",art gallery,Dublin,IE,3
"Irish Queer Archive, National Library of Ireland",53.341104,-6.254466,3,4.6,406,"museums,cultural,interesting_places,other_museums, national_museums,cultural,museums,interesting_places",museums,Dublin,IE,2
"Gaiety Theatre, The Gaiety Theatre",53.340374,-6.261643,3,4.1,5145,"cultural,theatres_and_entertainments,interesting_places,other_theatres",theatres,Dublin,IE,2
"Luke Kelly, Luke Kelly Statue",53.340508,-6.263311,3,4.8,156,"cultural,urban_environment,interesting_places,sculptures",monuments,Dublin,IE,1
The Five Lamps,53.354916,-6.246704,2,3.6,375,"cultural,urban_environment,interesting_places,sculptures",landmark,Dublin,IE,1
"National Museum of Ireland, Archaeology, National Museum of Ireland, Kildare Street, William Conyngham, William Conyngham Plunket (1901) by William H. Thorneycroft",53.34,-6.255234,3,4.4,13404,"cultural,urban_environment,interesting_places,sculptures, national_museums,cultural,museums,interesting_places,military_museums","museums, public sculpture",Dublin,IE,2
Fusiliers' Arch,53.339645,-6.260519,3,1.8,231,"architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,monuments,triumphal_archs",monuments,Dublin,IE,1
"Jameson Chimney, Skyview Tower",53.348495,-6.277836,3,2.9,151,"other,unclassified_objects,interesting_places,tourist_object",towers,Dublin,IE,1
"William Dargan, William Dargan Memorial",53.34053,-6.251685,1,1.8,4,"cultural,urban_environment,interesting_places,sculptures",sculptures,Dublin,IE,2
"Oscar Wilde Memorial, The Oscar Wilde Monument",53.340801,-6.250553,3,3.3,1638,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Dublin,IE,1
"National Museum of Ireland, Merrion Street, National Museum of Ireland, Natural History",53.339882,-6.253348,3,4.6,6173,"national_museums,cultural,museums,interesting_places",museums,Dublin,IE,2
"Catholic Church of St. Agatha, St. Agatha's Church",53.356869,-6.246252,1,3.1,53,"religion,churches,interesting_places,catholic_churches",churches,Dublin,IE,1
"Standing Figure: Knife Edge, Yeats Memorial",53.338402,-6.2602,1,3.7,23,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",sculptures,Dublin,IE,2
"Luke Kelly, Luke Kelly Sculpture",53.350338,-6.240521,3,4.7,366,"cultural,urban_environment,interesting_places,sculptures",sculptures,Dublin,IE,2
"Dublin Unitarian Church, St Stephen’s Green Church",53.337997,-6.262649,3,3.1,105,"religion,churches,interesting_places,other_churches",churches,Dublin,IE,1
"Church of St Nicholas of Myra Without, Dublin, St. Nicholas of Myra Church",53.341106,-6.273888,1,3.3,83,"religion,churches,interesting_places,other_churches",churches,Dublin,IE,1
Merrion Square Park,53.339676,-6.249174,2,4.1,7435,"gardens_and_parks,cultural,urban_environment,interesting_places",sculptures,Dublin,IE,2
"St Patrick's Cathedral, St. Bride's Church, Dublin",53.339401,-6.27139,2,4.7,23582,"religion,other_temples,interesting_places",churches,Dublin,IE,1
"Museum of Literature Ireland, Newman University Church",53.336788,-6.260422,2,2.6,154,"cultural,museums,interesting_places,other_museums",churches,Dublin,IE,1
