name,kind,city,country,lat,lon,rate
6 Little Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060883,19.940598,2
18 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064117,19.93763,2
40 Kopernika street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063377,19.95215,2
9 Basztowa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066463,19.938084,2
Altarpiece of Veit Stoss,"religion,other_temples,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Krakow,PL,50.061699,19.939199,3
Surroundings of the Saint Mary Basilica in Kraków,"religion,other_temples,interesting_places",Krakow,PL,50.061699,19.939199,3
43 Old Town Market Square in Kraków,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062458,19.938417,3
Galeria Sztuki Współczesnej Kersten,"museums,cultural,interesting_places,art_galleries",Krakow,PL,50.06361,19.937695,2
16 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064037,19.937559,2
43 Old Town Market Square in Kraków,"architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.06245,19.938353,3
11 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064384,19.937498,2
11 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067501,19.938858,2
14 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063938,19.937548,2
Budynek główny,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.059986,19.943237,2
4 Krzywa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067741,19.939104,2
12 Sienna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060635,19.940845,2
Rektorat św. Marka Ewangelisty w Krakowie,"religion,other_temples,interesting_places",Krakow,PL,50.064602,19.937401,3
10 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.0639,19.9375,3
7 Little Market Square in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060783,19.940454,2
Jednostka Ratowniczo-Gaśnicza PSP nr 1 w Krakowie,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.059944,19.943241,3
Rektorat św. Wojciecha w Krakowie (Stare Miasto),"religion,other_temples,interesting_places",Krakow,PL,50.0611,19.9398,3
Dawny cmentarz przy Kościele Mariackim,"cemeteries,historic,burial_places,interesting_places",Krakow,PL,50.06139,19.939306,3
Feniks house in Kraków (Old Town Market Square),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.0625,19.938101,3
Brama Nowa w Krakowie,"fortifications,historic,interesting_places,other_fortifications",Krakow,PL,50.060249,19.941557,3
9 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064449,19.93726,2
Kamienica Januszowiczowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06279,19.937841,3
Dom pracowników PKO,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.059723,19.945,2
11a Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067726,19.93882,2
Muzeum Odona Bujwida w Krakowie,"museums,cultural,interesting_places,other_museums",Krakow,PL,50.065399,19.9527,3
6 Blich Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060139,19.948183,2
Kamienica Pod Konikiem,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062798,19.937731,3
34 Lubicz street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06543,19.952797,2
12 Rakowicka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067223,19.951834,2
15 Sienna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060417,19.940763,2
Kamienica Kencowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062843,19.937601,3
pl. Mariacki 8,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061279,19.939112,2
7 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064533,19.937029,2
Czyncielów House in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061401,19.9389,3
9 Rakowicka street in Kraków,"historic_architecture,architecture,interesting_places,manor_houses",Krakow,PL,50.066078,19.952682,2
Zespół willi,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066078,19.952682,2
Krakowskie Seminarium Biblijne,"religion,other_temples,interesting_places",Krakow,PL,50.068092,19.950993,2
1 Pijarska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.065266,19.937052,2
Saint Teresa of Ávila church in Kraków,"religion,churches,interesting_places,catholic_churches",Krakow,PL,50.063679,19.952847,3
8 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063496,19.93721,2
15 Rakowicka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066593,19.952452,2
Willa,"historic_architecture,architecture,interesting_places,manor_houses",Krakow,PL,50.066593,19.952452,2
Bar Italiano,"architecture,historic_architecture,interesting_places,foods,restaurants,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.061062,19.939325,3
Baszta Piekarska w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.06028,19.940832,3
Kamienica Gutkowskiego w Krakowie,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060699,19.939899,3
Zajdliczowska Tenement House in Kraków,"architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.063145,19.937311,2
7 Sienna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060658,19.939922,2
9 Sienna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060658,19.939922,2
6 Sławkowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063438,19.937119,2
Kamienica Pod Gankiem,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06348,19.93709,3
6-8 Basztowa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.066399,19.9373,3
5 Świętego Marka street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06461,19.936811,2
Kamienica Bidermanowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061249,19.93882,3
22 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.067787,19.938358,2
37 Old Town Market Square in Kraków,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062805,19.937347,3
8 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063892,19.936874,2
makieta Sukiennic,"national_museums,cultural,museums,interesting_places,art_galleries",Krakow,PL,50.062096,19.937832,3
Kamienica Pod Jeleniem,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.062977,19.93718,3
Kamienica Arcybractwa Miłosierdzia,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060791,19.939392,3
Park imienia Jalu Kurka,"urban_environment,gardens_and_parks,cultural,interesting_places",Krakow,PL,50.069653,19.941996,2
5 Sienna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060776,19.939407,2
Kamienica Zajdliczowska,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063335,19.936987,3
7 Świętego Tomasza street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06369,19.936823,2
Baszta Siodlarzy w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.060001,19.941,3
3 Sienna Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060818,19.939251,2
Rynek Underground,"cultural,museums,interesting_places,other_museums",Krakow,PL,50.061996,19.937775,3
6 Świętego Tomasza Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063976,19.936699,2
Baszta Kowali w Krakowie,"historic,fortifications,interesting_places,fortified_towers",Krakow,PL,50.059971,19.941,3
7 Blich Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.059704,19.948212,2
5 Świętego Tomasza Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063721,19.936699,2
Kamienica Pod Gruszką,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063087,19.936928,3
21 Kopernika Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063007,19.953051,2
4 Świętego Tomasza Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064034,19.936581,2
"Main post office, Kraków","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.059444,19.942778,3
Kościół św. Gertrudy w Krakowie,"religion,churches,interesting_places,other_churches",Krakow,PL,50.059799,19.941099,2
2 Świętego Tomasza Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.064064,19.936481,2
21 Długa Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.068378,19.938602,2
Szara,"architecture,historic_architecture,interesting_places,foods,restaurants,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.06115,19.938429,3
Szara Kamienica,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.061069,19.938528,3
6 Bonerowska Street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.059246,19.946512,2
Adam Mickiewicz Monument,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Krakow,PL,50.061466,19.93799,3
Pod Gruszka,"architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",Krakow,PL,50.063011,19.93676,2
6 Stolarska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.060402,19.939512,2
3 Szczepańska street in Kraków,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06303,19.936693,2
pl. Szczepański 7,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.06414,19.936333,2
Gmach Towarzystwa Rolniczego,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063755,19.936398,3
National Museum The Nineteenth Century Polish Art Gallery at the Sukiennice,"national_museums,cultural,museums,interesting_places,art_galleries",Krakow,PL,50.061733,19.937586,3
Kamienica (dec. gimnazjum św. Jacka),"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.059967,19.940311,2
Kamienica Mierzejewskich,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Krakow,PL,50.063053,19.936634,3
